0.05 	0.0003125 	0.005 	-0.00219982 	3.49775e-07 	0
0.05 	0.0009375 	0.005 	-0.00646971 	2.38781e-06 	0
0.05 	0.0015625 	0.005 	-0.0106177 	6.86031e-06 	0
0.05 	0.0021875 	0.005 	-0.014651 	1.33679e-05 	0
0.05 	0.0028125 	0.005 	-0.0185759 	2.16989e-05 	0
0.05 	0.0034375 	0.005 	-0.0223988 	3.17456e-05 	0
0.05 	0.0040625 	0.005 	-0.0261256 	4.34024e-05 	0
0.05 	0.0046875 	0.005 	-0.0297619 	5.65708e-05 	0
0.05 	0.0053125 	0.005 	-0.0333133 	7.11664e-05 	0
0.05 	0.0059375 	0.005 	-0.0367848 	8.71179e-05 	0
0.05 	0.0065625 	0.005 	-0.0401813 	0.000104366 	0
0.05 	0.0071875 	0.005 	-0.0435076 	0.000122864 	0
0.05 	0.0078125 	0.005 	-0.0467681 	0.000142575 	0
0.05 	0.0084375 	0.005 	-0.049967 	0.000163474 	0
0.05 	0.0090625 	0.005 	-0.0531084 	0.000185546 	0
0.05 	0.0096875 	0.005 	-0.0561961 	0.000208788 	0
0.05 	0.0103125 	0.005 	-0.0592337 	0.000233205 	0
0.05 	0.0109375 	0.005 	-0.0622248 	0.000258813 	0
0.05 	0.0115625 	0.005 	-0.0651726 	0.000285635 	0
0.05 	0.0121875 	0.005 	-0.0680801 	0.000313706 	0
0.05 	0.0128125 	0.005 	-0.0709505 	0.000343069 	0
0.05 	0.0134375 	0.005 	-0.0737864 	0.000373774 	0
0.05 	0.0140625 	0.005 	-0.0765905 	0.000405882 	0
0.05 	0.0146875 	0.005 	-0.0793653 	0.00043946 	0
0.05 	0.0153125 	0.005 	-0.0821131 	0.000474583 	0
0.05 	0.0159375 	0.005 	-0.0848361 	0.000511337 	0
0.05 	0.0165625 	0.005 	-0.0875364 	0.000549812 	0
0.05 	0.0171875 	0.005 	-0.0902158 	0.000590106 	0
0.05 	0.0178125 	0.005 	-0.0928763 	0.000632325 	0
0.05 	0.0184375 	0.005 	-0.0955194 	0.000676583 	0
0.05 	0.0190625 	0.005 	-0.0981467 	0.000723 	0
0.05 	0.0196875 	0.005 	-0.10076 	0.000771701 	0
0.05 	0.0203125 	0.005 	-0.103359 	0.00082282 	0
0.05 	0.0209375 	0.005 	-0.105947 	0.000876497 	0
0.05 	0.0215625 	0.005 	-0.108524 	0.000932876 	0
0.05 	0.0221875 	0.005 	-0.111091 	0.00099211 	0
0.05 	0.0228125 	0.005 	-0.113649 	0.00105435 	0
0.05 	0.0234375 	0.005 	-0.116198 	0.00111977 	0
0.05 	0.0240625 	0.005 	-0.118739 	0.00118853 	0
0.05 	0.0246875 	0.005 	-0.121273 	0.00126081 	0
0.05 	0.0253125 	0.005 	-0.123799 	0.00133677 	0
0.05 	0.0259375 	0.005 	-0.126318 	0.00141661 	0
0.05 	0.0265625 	0.005 	-0.128831 	0.0015005 	0
0.05 	0.0271875 	0.005 	-0.131336 	0.00158864 	0
0.05 	0.0278125 	0.005 	-0.133834 	0.00168122 	0
0.05 	0.0284375 	0.005 	-0.136325 	0.00177843 	0
0.05 	0.0290625 	0.005 	-0.138807 	0.00188047 	0
0.05 	0.0296875 	0.005 	-0.141281 	0.00198754 	0
0.05 	0.0303125 	0.005 	-0.143746 	0.00209984 	0
0.05 	0.0309375 	0.005 	-0.146201 	0.00221757 	0
0.05 	0.0315625 	0.005 	-0.148644 	0.00234092 	0
0.05 	0.0321875 	0.005 	-0.151076 	0.00247011 	0
0.05 	0.0328125 	0.005 	-0.153494 	0.00260532 	0
0.05 	0.0334375 	0.005 	-0.155897 	0.00274677 	0
0.05 	0.0340625 	0.005 	-0.158283 	0.00289463 	0
0.05 	0.0346875 	0.005 	-0.160652 	0.0030491 	0
0.05 	0.0353125 	0.005 	-0.163 	0.00321036 	0
0.05 	0.0359375 	0.005 	-0.165327 	0.0033786 	0
0.05 	0.0365625 	0.005 	-0.167629 	0.00355399 	0
0.05 	0.0371875 	0.005 	-0.169904 	0.00373669 	0
0.05 	0.0378125 	0.005 	-0.17215 	0.00392686 	0
0.05 	0.0384375 	0.005 	-0.174365 	0.00412466 	0
0.05 	0.0390625 	0.005 	-0.176544 	0.0043302 	0
0.05 	0.0396875 	0.005 	-0.178686 	0.00454363 	0
0.05 	0.0403125 	0.005 	-0.180786 	0.00476504 	0
0.05 	0.0409375 	0.005 	-0.182842 	0.00499454 	0
0.05 	0.0415625 	0.005 	-0.18485 	0.0052322 	0
0.05 	0.0421875 	0.005 	-0.186805 	0.00547808 	0
0.05 	0.0428125 	0.005 	-0.188704 	0.00573222 	0
0.05 	0.0434375 	0.005 	-0.190543 	0.00599464 	0
0.05 	0.0440625 	0.005 	-0.192317 	0.00626534 	0
0.05 	0.0446875 	0.005 	-0.194021 	0.00654428 	0
