2 	-3.90993 	-1.14171e-17 	-0.091272
2 	-3.734 	-1.31085e-17 	-0.0920348
2 	-3.56628 	-1.31085e-17 	-0.0934631
2 	-3.40639 	-1.45342e-17 	-0.095474
2 	-3.25396 	-1.59599e-17 	-0.0979956
2 	-3.10865 	-1.59599e-17 	-0.100965
2 	-2.97012 	-1.59599e-17 	-0.104325
2 	-2.83806 	-1.73423e-17 	-0.108022
2 	-2.71216 	-1.87246e-17 	-0.11201
2 	-2.59214 	-2.04594e-17 	-0.11624
2 	-2.47772 	-2.21941e-17 	-0.120669
2 	-2.36864 	-2.21941e-17 	-0.125254
2 	-2.26465 	-2.21941e-17 	-0.129954
2 	-2.16552 	-2.21507e-17 	-0.134727
2 	-2.07101 	-2.21074e-17 	-0.139533
2 	-1.98092 	-2.2064e-17 	-0.144333
2 	-1.89503 	-2.27254e-17 	-0.149086
2 	-1.81315 	-2.34735e-17 	-0.153756
2 	-1.73509 	-2.35168e-17 	-0.158305
2 	-1.66068 	-2.35602e-17 	-0.1627
2 	-1.58974 	-2.35602e-17 	-0.166909
2 	-1.52211 	-2.35168e-17 	-0.170906
2 	-1.45764 	-2.35168e-17 	-0.174669
2 	-1.39618 	-2.35168e-17 	-0.178181
2 	-1.33758 	-2.35168e-17 	-0.181432
2 	-1.28173 	-2.35602e-17 	-0.184412
2 	-1.22847 	-2.49859e-17 	-0.187131
2 	-1.17771 	-2.63249e-17 	-0.189657
2 	-1.12931 	-2.66339e-17 	-0.19199
2 	-1.08318 	-2.69863e-17 	-0.193499
2 	-1.06014 	-2.84118e-17 	-0.193473
2 	-1.03838 	-3.25604e-17 	-0.201476
2 	-0.994703 	-3.44043e-17 	-0.201625
2 	-0.949195 	-3.53444e-17 	-0.200745
2 	-0.925591 	-3.69699e-17 	-0.199676
2 	-0.901887 	-3.92888e-17 	-0.208079
2 	-0.854405 	-4.12125e-17 	-0.20705
2 	-0.805217 	-4.02238e-17 	-0.20594
2 	-0.771144 	-4.07287e-17 	-0.204747
2 	-0.745713 	-4.29226e-17 	-0.21328
2 	-0.703521 	-4.14105e-17 	-0.212001
2 	-0.651133 	-3.84749e-17 	-0.210687
2 	-0.597802 	-3.91545e-17 	-0.209365
2 	-0.559305 	-3.97601e-17 	-0.208063
2 	-0.531993 	-4.07623e-17 	-0.216442
2 	-0.488593 	-4.70966e-17 	-0.215118
2 	-0.432862 	-5.14164e-17 	-0.21387
2 	-0.376483 	-4.87123e-17 	-0.212724
2 	-0.319537 	-4.80235e-17 	-0.211699
2 	-0.262107 	-4.76156e-17 	-0.210817
2 	-0.204278 	-4.58396e-17 	-0.210091
2 	-0.148957 	-4.62994e-17 	-0.209535
2 	-0.11982 	-4.70582e-17 	-0.21752
2 	-0.0877717 	-4.79447e-17 	-0.217122
2 	-0.0292722 	-4.72427e-17 	-0.216922
2 	0.0292722 	-4.64906e-17 	-0.216922
2 	0.0877717 	-4.4062e-17 	-0.217122
2 	0.11982 	-4.03715e-17 	-0.21752
2 	0.148957 	-3.90569e-17 	-0.209535
2 	0.204278 	-3.28725e-17 	-0.210091
2 	0.262107 	-2.7753e-17 	-0.210817
2 	0.319537 	-2.70333e-17 	-0.211699
2 	0.376483 	-2.51407e-17 	-0.212724
2 	0.432862 	-2.08167e-17 	-0.21387
2 	0.488593 	-2.01228e-17 	-0.215118
2 	0.531993 	-2.3653e-17 	-0.216442
2 	0.559305 	-2.48155e-17 	-0.208063
2 	0.597802 	-2.65778e-17 	-0.209365
