2 	-3.90993 	-1.14171e-17 	-0.0636937
2 	-3.734 	-1.31085e-17 	-0.0644389
2 	-3.56628 	-1.31085e-17 	-0.0658373
2 	-3.40639 	-1.45342e-17 	-0.0678118
2 	-3.25396 	-1.59599e-17 	-0.0702975
2 	-3.10865 	-1.59599e-17 	-0.0732388
2 	-2.97012 	-1.59599e-17 	-0.0765867
2 	-2.83806 	-1.73423e-17 	-0.0802971
2 	-2.71216 	-1.87246e-17 	-0.0843295
2 	-2.59214 	-2.04594e-17 	-0.0886463
2 	-2.47772 	-2.21941e-17 	-0.0932119
2 	-2.36864 	-2.21941e-17 	-0.0979919
2 	-2.26465 	-2.21941e-17 	-0.102953
2 	-2.16552 	-2.21507e-17 	-0.108061
2 	-2.07101 	-2.21074e-17 	-0.113282
2 	-1.98092 	-2.2064e-17 	-0.118582
2 	-1.89503 	-2.27254e-17 	-0.123923
2 	-1.81315 	-2.34735e-17 	-0.129269
2 	-1.73509 	-2.35168e-17 	-0.134579
2 	-1.66068 	-2.35602e-17 	-0.139812
2 	-1.58974 	-2.35602e-17 	-0.144929
2 	-1.52211 	-2.35168e-17 	-0.149888
2 	-1.45764 	-2.35168e-17 	-0.154652
2 	-1.39618 	-2.35168e-17 	-0.159184
2 	-1.33758 	-2.35168e-17 	-0.163454
2 	-1.28173 	-2.35602e-17 	-0.167427
2 	-1.22847 	-2.49859e-17 	-0.171096
2 	-1.17771 	-2.63249e-17 	-0.174573
2 	-1.12931 	-2.66339e-17 	-0.177881
2 	-1.08318 	-2.69863e-17 	-0.179795
2 	-1.06014 	-2.84118e-17 	-0.178436
2 	-1.03838 	-3.25604e-17 	-0.189918
2 	-0.994703 	-3.44043e-17 	-0.189735
2 	-0.949195 	-3.53444e-17 	-0.188425
2 	-0.925591 	-3.69699e-17 	-0.186654
2 	-0.901887 	-3.92888e-17 	-0.198594
2 	-0.854405 	-4.12125e-17 	-0.196854
2 	-0.805217 	-4.02238e-17 	-0.194891
2 	-0.771144 	-4.07287e-17 	-0.192684
2 	-0.745713 	-4.29226e-17 	-0.204752
2 	-0.703521 	-4.14105e-17 	-0.202421
2 	-0.651133 	-3.84749e-17 	-0.199902
2 	-0.597802 	-3.91545e-17 	-0.197244
2 	-0.559305 	-3.97601e-17 	-0.194502
2 	-0.531993 	-4.07623e-17 	-0.206466
2 	-0.488593 	-4.70966e-17 	-0.203735
2 	-0.432862 	-5.14164e-17 	-0.20105
2 	-0.376483 	-4.87123e-17 	-0.198483
2 	-0.319537 	-4.80235e-17 	-0.196108
2 	-0.262107 	-4.76156e-17 	-0.193996
2 	-0.204278 	-4.58396e-17 	-0.192214
2 	-0.148957 	-4.62994e-17 	-0.19082
2 	-0.11982 	-4.70582e-17 	-0.202542
2 	-0.0877717 	-4.79447e-17 	-0.201596
2 	-0.0292722 	-4.72427e-17 	-0.201114
2 	0.0292722 	-4.64906e-17 	-0.201114
2 	0.0877717 	-4.4062e-17 	-0.201596
2 	0.11982 	-4.03715e-17 	-0.202542
2 	0.148957 	-3.90569e-17 	-0.19082
2 	0.204278 	-3.28725e-17 	-0.192214
2 	0.262107 	-2.7753e-17 	-0.193996
2 	0.319537 	-2.70333e-17 	-0.196108
2 	0.376483 	-2.51407e-17 	-0.198483
2 	0.432862 	-2.08167e-17 	-0.20105
2 	0.488593 	-2.01228e-17 	-0.203735
2 	0.531993 	-2.3653e-17 	-0.206466
2 	0.559305 	-2.48155e-17 	-0.194502
2 	0.597802 	-2.65778e-17 	-0.197244
2 	0.651133 	-2.81908e-17 	-0.199902
2 	0.703521 	-2.84495e-17 	-0.202421
2 	0.745713 	-3.06368e-17 	-0.204752
2 	0.771144 	-3.35485e-17 	-0.192684
2 	0.805217 	-3.7535e-17 	-0.194891
