2 	-3.90993 	-1.14171e-17 	1.20753 	-0.000994157 	0
2 	-3.734 	-1.31085e-17 	1.20874 	-0.00291172 	0
2 	-3.56628 	-1.31085e-17 	1.21101 	-0.00467153 	0
2 	-3.40639 	-1.45342e-17 	1.21417 	-0.00624287 	0
2 	-3.25396 	-1.59599e-17 	1.21808 	-0.00760346 	0
2 	-3.10865 	-1.59599e-17 	1.22259 	-0.00873599 	0
2 	-2.97012 	-1.59599e-17 	1.22758 	-0.00962658 	0
2 	-2.83806 	-1.73423e-17 	1.23293 	-0.0102626 	0
2 	-2.71216 	-1.87246e-17 	1.23851 	-0.0106307 	0
2 	-2.59214 	-2.04594e-17 	1.24418 	-0.0107147 	0
2 	-2.47772 	-2.21941e-17 	1.24978 	-0.0104936 	0
2 	-2.36864 	-2.21941e-17 	1.25509 	-0.00994109 	0
2 	-2.26465 	-2.21941e-17 	1.25984 	-0.00902543 	0
2 	-2.16552 	-2.21507e-17 	1.26372 	-0.00771188 	0
2 	-2.07101 	-2.21074e-17 	1.26634 	-0.00596552 	0
2 	-1.98092 	-2.2064e-17 	1.26728 	-0.0037551 	0
2 	-1.89503 	-2.27254e-17 	1.26609 	-0.00105696 	0
2 	-1.81315 	-2.34735e-17 	1.26234 	0.00214078 	0
2 	-1.73509 	-2.35168e-17 	1.25558 	0.00583422 	0
2 	-1.66068 	-2.35602e-17 	1.24546 	0.00999919 	0
2 	-1.58974 	-2.35602e-17 	1.23168 	0.0145866 	0
2 	-1.52211 	-2.35168e-17 	1.21406 	0.0195193 	0
2 	-1.45764 	-2.35168e-17 	1.19258 	0.0246917 	0
2 	-1.39618 	-2.35168e-17 	1.16735 	0.0299736 	0
2 	-1.33758 	-2.35168e-17 	1.13867 	0.0352213 	0
2 	-1.28173 	-2.35602e-17 	1.10697 	0.0402928 	0
2 	-1.22847 	-2.49859e-17 	1.07279 	0.0450572 	0
2 	-1.17771 	-2.63249e-17 	1.03677 	0.0493757 	0
2 	-1.12931 	-2.66339e-17 	0.999525 	0.0531273 	0
2 	-1.08318 	-2.69863e-17 	0.961693 	0.0565208 	0
2 	-1.06014 	-2.84118e-17 	0.920368 	0.0606576 	3.50395e-21
2 	-1.03838 	-3.25604e-17 	0.926895 	0.058049 	-8.08813e-20
2 	-0.994703 	-3.44043e-17 	0.873793 	0.061735 	2.0239e-21
2 	-0.949195 	-3.53444e-17 	0.818333 	0.0640581 	7.15621e-20
2 	-0.925591 	-3.69699e-17 	0.761195 	0.065565 	-1.70016e-20
2 	-0.901887 	-3.92888e-17 	0.763067 	0.0636291 	-1.23358e-20
2 	-0.854405 	-4.12125e-17 	0.70333 	0.0645363 	1.64814e-20
2 	-0.805217 	-4.02238e-17 	0.643422 	0.0645523 	1.67267e-20
2 	-0.771144 	-4.07287e-17 	0.584044 	0.0637244 	2.2719e-20
2 	-0.745713 	-4.29226e-17 	0.581654 	0.0621334 	-4.31898e-20
2 	-0.703521 	-4.14105e-17 	0.522231 	0.0606979 	1.88089e-20
2 	-0.651133 	-3.84749e-17 	0.464745 	0.0585253 	-4.50961e-20
2 	-0.597802 	-3.91545e-17 	0.409778 	0.055674 	3.11722e-20
2 	-0.559305 	-3.97601e-17 	0.357878 	0.0522038 	-1.71815e-20
2 	-0.531993 	-4.07623e-17 	0.351673 	0.0512117 	5.30066e-20
2 	-0.488593 	-4.70966e-17 	0.302572 	0.0473324 	-8.80402e-20
2 	-0.432862 	-5.14164e-17 	0.257631 	0.0429385 	-3.63465e-20
2 	-0.376483 	-4.87123e-17 	0.21729 	0.0380949 	3.07295e-20
2 	-0.319537 	-4.80235e-17 	0.181945 	0.0328664 	1.09213e-21
2 	-0.262107 	-4.76156e-17 	0.151942 	0.027317 	3.42606e-20
2 	-0.204278 	-4.58396e-17 	0.127576 	0.0215092 	4.09618e-21
2 	-0.148957 	-4.62994e-17 	0.109089 	0.0155032 	1.52448e-20
2 	-0.11982 	-4.70582e-17 	0.0997449 	0.0153288 	-1.64616e-21
2 	-0.0877717 	-4.79447e-17 	0.0871575 	0.00925364 	1.78651e-21
2 	-0.0292722 	-4.72427e-17 	0.0808336 	0.00309389 	9.84113e-22
2 	0.0292722 	-4.64906e-17 	0.0808336 	-0.0030939 	-9.84113e-22
2 	0.0877717 	-4.4062e-17 	0.0871575 	-0.00925365 	-1.78651e-21
2 	0.11982 	-4.03715e-17 	0.0997449 	-0.0153288 	1.64616e-21
2 	0.148957 	-3.90569e-17 	0.109089 	-0.0155032 	-1.52448e-20
2 	0.204278 	-3.28725e-17 	0.127576 	-0.0215092 	-4.09618e-21
2 	0.262107 	-2.7753e-17 	0.151942 	-0.0273171 	-3.42606e-20
2 	0.319537 	-2.70333e-17 	0.181945 	-0.0328664 	-1.09213e-21
2 	0.376483 	-2.51407e-17 	0.21729 	-0.0380949 	-3.07295e-20
2 	0.432862 	-2.08167e-17 	0.257631 	-0.0429386 	3.63465e-20
2 	0.488593 	-2.01228e-17 	0.302572 	-0.0473324 	8.80402e-20
2 	0.531993 	-2.3653e-17 	0.351673 	-0.0512117 	-5.30066e-20
2 	0.559305 	-2.48155e-17 	0.357878 	-0.0522038 	1.71815e-20
2 	0.597802 	-2.65778e-17 	0.409778 	-0.055674 	-3.11722e-20
