2 	-4.90934 	1.15829e-17 	0.00116982
2 	-4.7312 	1.49656e-17 	0.000933333
2 	-4.55927 	1.86952e-17 	0.000483022
2 	-4.39335 	2.39861e-17 	-0.000162769
2 	-4.23322 	2.49402e-17 	-0.000987476
2 	-4.07868 	2.06034e-17 	-0.00197733
2 	-3.92954 	1.82615e-17 	-0.00312015
2 	-3.78561 	1.76544e-17 	-0.00440522
2 	-3.6467 	1.50523e-17 	-0.00582292
2 	-3.51265 	1.07155e-17 	-0.00736477
2 	-3.38328 	6.37868e-18 	-0.00902338
2 	-3.25842 	5.77153e-18 	-0.010792
2 	-3.13793 	7.15931e-18 	-0.0126649
2 	-3.02164 	5.25111e-18 	-0.0146371
2 	-2.90941 	8.37362e-18 	-0.0167046
2 	-2.80111 	1.23635e-17 	-0.0188642
2 	-2.69658 	1.30574e-17 	-0.0211138
2 	-2.59571 	1.11492e-17 	-0.0234524
2 	-2.49835 	1.01083e-17 	-0.0258802
2 	-2.4044 	1.73942e-17 	-0.0283986
2 	-2.31373 	1.70472e-17 	-0.0310102
2 	-2.22623 	1.47054e-17 	-0.0337192
2 	-2.14178 	1.36645e-17 	-0.0365308
2 	-2.06028 	1.28839e-17 	-0.039452
2 	-1.98162 	1.60931e-17 	-0.0424907
2 	-1.90572 	1.90422e-17 	-0.0456563
2 	-1.83246 	1.67003e-17 	-0.0489593
2 	-1.76176 	9.32771e-18 	-0.0524112
2 	-1.69353 	5.25111e-18 	-0.0560246
2 	-1.62769 	6.8991e-18 	-0.0598127
2 	-1.56414 	1.02818e-17 	-0.0637898
2 	-1.50281 	1.16696e-17 	-0.0679703
2 	-1.44363 	9.32771e-18 	-0.0723689
2 	-1.38651 	6.72563e-18 	-0.0770001
2 	-1.33138 	6.29195e-18 	-0.081878
2 	-1.27818 	2.36535e-18 	-0.0870164
2 	-1.22684 	-1.60104e-18 	-0.0924277
2 	-1.17729 	-1.94799e-18 	-0.0981177
2 	-1.12947 	1.8684e-18 	-0.104109
2 	-1.08332 	1.69493e-18 	-0.110433
2 	-1.04642 	3.06378e-18 	-0.115634
2 	-1.02058 	-8.09353e-18 	-0.114825
2 	-1.00602 	-1.28188e-17 	-0.137374
2 	-0.988166 	-1.94388e-17 	-0.134383
2 	-0.958082 	-2.46438e-17 	-0.132189
2 	-0.927383 	-2.50436e-17 	-0.13047
2 	-0.910757 	-1.34411e-17 	-0.128745
2 	-0.894961 	-2.80226e-18 	-0.155067
2 	-0.864208 	-5.50908e-18 	-0.154289
2 	-0.831768 	-9.04894e-18 	-0.153672
2 	-0.803909 	1.92437e-18 	-0.153252
2 	-0.787284 	1.07235e-17 	-0.183702
2 	-0.765275 	9.83199e-18 	-0.184615
2 	-0.731263 	8.66268e-18 	-0.185748
2 	-0.696767 	6.96501e-18 	-0.187135
2 	-0.663997 	-4.39948e-19 	-0.188804
2 	-0.646405 	-5.76388e-18 	-0.226042
2 	-0.62641 	-6.61469e-18 	-0.22923
2 	-0.590594 	-6.53353e-18 	-0.232612
2 	-0.554381 	-4.64056e-18 	-0.236174
2 	-0.517797 	-4.75353e-18 	-0.239896
2 	-0.480864 	4.89868e-18 	-0.243742
2 	-0.457793 	6.57475e-18 	-0.247667
2 	-0.439086 	1.2275e-18 	-0.294006
2 	-0.406049 	1.79659e-19 	-0.298158
2 	-0.368216 	1.57118e-19 	-0.301881
2 	-0.330134 	-1.56969e-18 	-0.305059
2 	-0.291827 	-6.45776e-18 	-0.307562
2 	-0.253321 	-5.51023e-18 	-0.309254
2 	-0.214642 	-1.64319e-18 	-0.309989
2 	-0.175817 	1.05165e-19 	-0.309615
2 	-0.136871 	-5.86055e-19 	-0.307979
2 	-0.0978321 	-5.44367e-18 	-0.304929
2 	-0.0587261 	-4.76141e-18 	-0.30031
2 	-0.0195798 	-3.42279e-18 	-0.293977
2 	0.0195798 	-3.02637e-18 	-0.285804
2 	0.0587261 	7.03471e-18 	-0.275709
2 	0.0978321 	6.81235e-18 	-0.263667
2 	0.136871 	1.64286e-18 	-0.249721
2 	0.175817 	4.61545e-18 	-0.23401
2 	0.214642 	4.60181e-18 	-0.216798
2 	0.253321 	3.33686e-18 	-0.19849
2 	0.291827 	1.17411e-18 	-0.17958
2 	0.330134 	-1.73472e-18 	-0.160655
2 	0.368216 	-3.46945e-18 	-0.142275
2 	0.406049 	-3.1225e-18 	-0.12494
2 	0.439086 	3.46945e-19 	-0.109051
2 	0.457793 	-1.44984e-18 	-0.117053
2 	0.480864 	-3.93711e-18 	-0.10486
2 	0.517797 	1.16066e-17 	-0.0941125
2 	0.554381 	1.17099e-17 	-0.0848553
2 	0.590594 	1.11022e-17 	-0.0770674
2 	0.62641 	1.14492e-17 	-0.0706825
2 	0.646405 	9.19489e-18 	-0.0656091
2 	0.663997 	-7.71325e-18 	-0.0830301
2 	0.696767 	6.95076e-18 	-0.0786168
2 	0.731263 	1.05141e-17 	-0.0750313
2 	0.765275 	9.36751e-18 	-0.0721936
2 	0.787284 	9.11309e-18 	-0.0700121
2 	0.803909 	1.71855e-18 	-0.0871414
2 	0.831768 	-6.25262e-18 	-0.0840571
2 	0.864208 	-4.26807e-18 	-0.0813276
2 	0.894961 	-3.1225e-18 	-0.0789134
2 	0.910757 	-5.51072e-18 	-0.0939585
2 	0.927383 	-1.50798e-18 	-0.0901435
2 	0.958082 	3.37754e-18 	-0.0866462
2 	0.988166 	2.42861e-18 	-0.0834812
2 	1.00602 	5.84633e-19 	-0.0805604
2 	1.02058 	-2.33141e-19 	-0.0908092
2 	1.04642 	1.09242e-17 	-0.0872273
2 	1.08332 	1.52656e-17 	-0.0866116
2 	1.12947 	1.97758e-17 	-0.0852074
2 	1.17729 	2.1834e-17 	-0.0835808
2 	1.22684 	-1.38778e-18 	-0.0817428
2 	1.27818 	-1.38778e-18 	-0.0797166
2 	1.33138 	-9.02056e-18 	-0.077518
2 	1.38651 	-1.14492e-17 	-0.07517
2 	1.44363 	-1.249e-17 	-0.0726881
2 	1.50281 	-1.21431e-17 	-0.070081
2 	1.56414 	-1.04083e-17 	-0.0673576
2 	1.62769 	-7.28584e-18 	-0.0645287
2 	1.69353 	-4.16334e-18 	-0.0616061
2 	1.76176 	-6.245e-18 	-0.0586023
2 	1.83246 	-1.14492e-17 	-0.0555306
2 	1.90572 	-1.2837e-17 	-0.0524049
2 	1.98162 	-1.00614e-17 	-0.0492394
2 	2.06028 	-6.245e-18 	-0.0460488
2 	2.14178 	-6.245e-18 	-0.0428483
2 	2.22623 	-7.28584e-18 	-0.0396532
2 	2.31373 	-6.59195e-18 	-0.0364787
2 	2.4044 	-8.32667e-18 	-0.0333398
2 	2.49835 	-7.28584e-18 	-0.0302507
2 	2.59571 	-8.32667e-18 	-0.0272253
2 	2.69658 	-1.11022e-17 	-0.0242765
2 	2.80111 	-1.42247e-17 	-0.0214167
2 	2.90941 	-1.59595e-17 	-0.0186573
2 	3.02164 	-1.76942e-17 	-0.016009
2 	3.13793 	-2.08167e-17 	-0.0134821
2 	3.25842 	-1.9082e-17 	-0.0110861
2 	3.38328 	-1.83881e-17 	-0.00883004
2 	3.51265 	-2.39392e-17 	-0.00672264
2 	3.6467 	-2.81025e-17 	-0.00477247
2 	3.78561 	-2.91434e-17 	-0.00298837
2 	3.92954 	-3.05311e-17 	-0.00137957
2 	4.07868 	-3.33067e-17 	4.39887e-05
2 	4.23322 	-3.747e-17 	0.0012712
2 	4.39335 	-3.747e-17 	0.00228924
2 	4.55927 	-3.46945e-17 	0.00308372
2 	4.7312 	-3.33067e-17 	0.00363584
2 	4.90934 	-3.02944e-17 	0.00392572
